U1050,132560
U1067,132560
U1082,132560
U1087,132560
U1026,132561
U1065,132561
U1129,132561
U1130,132561
U1011,132564
U1039,132564
U1060,132564
U1080,132564
U1006,132572
U1007,132572
U1013,132572
U1033,132572
U1046,132572
U1055,132572
U1061,132572
U1073,132572
U1083,132572
U1090,132572
U1091,132572
U1092,132572
U1108,132572
U1112,132572
U1134,132572
U1035,132583
U1044,132583
U1118,132583
U1119,132583
U1050,132584
U1063,132584
U1067,132584
U1103,132584
U1107,132584
U1123,132584
U1050,132594
U1068,132594
U1082,132594
U1087,132594
U1123,132594
U1043,132608
U1050,132608
U1070,132608
U1080,132608
U1082,132608
U1123,132608
U1043,132609
U1050,132609
U1063,132609
U1070,132609
U1082,132609
U1028,132613
U1043,132613
U1070,132613
U1082,132613
U1103,132613
U1123,132613
U1026,132626
U1039,132626
U1065,132626
U1130,132626
U1028,132630
U1043,132630
U1067,132630
U1068,132630
U1082,132630
U1103,132630
U1026,132654
U1065,132654
U1129,132654
U1130,132654
U1063,132660
U1068,132660
U1080,132660
U1087,132660
U1107,132660
U1028,132663
U1031,132663
U1068,132663
U1082,132663
U1087,132663
U1103,132663
U1026,132665
U1031,132665
U1039,132665
U1065,132665
U1129,132665
U1063,132667
U1087,132667
U1103,132667
U1123,132667
U1021,132668
U1031,132668
U1080,132668
U1026,132706
U1065,132706
U1129,132706
U1130,132706
U1011,132715
U1021,132715
U1023,132715
U1080,132715
U1011,132717
U1023,132717
U1060,132717
U1003,132723
U1034,132723
U1048,132723
U1061,132723
U1083,132723
U1084,132723
U1092,132723
U1095,132723
U1096,132723
U1108,132723
U1114,132723
U1137,132723
U1028,132732
U1043,132732
U1050,132732
U1067,132732
U1068,132732
U1082,132732
U1087,132732
U1103,132732
U1023,132733
U1028,132733
U1060,132733
U1067,132733
U1068,132733
U1080,132733
U1082,132733
U1103,132733
U1107,132733
U1123,132733
U1021,132740
U1023,132740
U1028,132740
U1050,132740
U1060,132740
U1068,132740
U1087,132740
U1123,132740
U1003,132754
U1009,132754
U1029,132754
U1036,132754
U1053,132754
U1055,132754
U1059,132754
U1061,132754
U1089,132754
U1106,132754
U1114,132754
U1122,132754
U1134,132754
U1003,132755
U1048,132755
U1083,132755
U1114,132755
U1137,132755
U1079,132766
U1117,132766
U1133,132766
U1030,132767
U1066,132767
U1093,132767
U1110,132767
U1121,132767
U1133,132767
U1017,132768
U1020,132768
U1041,132768
U1042,132768
U1044,132768
U1051,132768
U1079,132768
U1100,132768
U1118,132768
U1119,132768
U1035,132773
U1040,132773
U1072,132773
U1117,132773
U1001,132825
U1002,132825
U1003,132825
U1006,132825
U1009,132825
U1024,132825
U1025,132825
U1029,132825
U1036,132825
U1045,132825
U1049,132825
U1053,132825
U1055,132825
U1056,132825
U1057,132825
U1059,132825
U1061,132825
U1062,132825
U1071,132825
U1077,132825
U1081,132825
U1085,132825
U1091,132825
U1098,132825
U1104,132825
U1109,132825
U1114,132825
U1116,132825
U1132,132825
U1134,132825
U1135,132825
U1137,132825
U1001,132830
U1005,132830
U1014,132830
U1019,132830
U1025,132830
U1037,132830
U1075,132830
U1088,132830
U1094,132830
U1105,132830
U1115,132830
U1126,132830
U1009,132834
U1016,132834
U1019,132834
U1024,132834
U1029,132834
U1032,132834
U1036,132834
U1045,132834
U1057,132834
U1061,132834
U1062,132834
U1071,132834
U1073,132834
U1075,132834
U1078,132834
U1089,132834
U1099,132834
U1104,132834
U1106,132834
U1112,132834
U1114,132834
U1116,132834
U1122,132834
U1135,132834
U1137,132834
U1015,132845
U1037,132845
U1069,132845
U1111,132845
U1120,132845
U1008,132846
U1025,132846
U1069,132846
U1102,132846
U1120,132846
U1025,132847
U1037,132847
U1069,132847
U1102,132847
U1111,132847
U1120,132847
U1008,132851
U1015,132851
U1037,132851
U1052,132851
U1069,132851
U1111,132851
U1131,132851
U1008,132854
U1037,132854
U1038,132854
U1102,132854
U1111,132854
U1113,132854
U1016,132856
U1019,132856
U1032,132856
U1038,132856
U1045,132856
U1054,132856
U1071,132856
U1098,132856
U1099,132856
U1101,132856
U1106,132856
U1109,132856
U1113,132856
U1135,132856
U1008,132858
U1038,132858
U1069,132858
U1102,132858
U1111,132858
U1038,132861
U1046,132861
U1084,132861
U1091,132861
U1095,132861
U1097,132861
U1098,132861
U1002,132862
U1003,132862
U1009,132862
U1016,132862
U1029,132862
U1038,132862
U1049,132862
U1057,132862
U1059,132862
U1071,132862
U1073,132862
U1084,132862
U1090,132862
U1098,132862
U1106,132862
U1112,132862
U1136,132862
U1137,132862
U1008,132866
U1015,132866
U1025,132866
U1052,132866
U1131,132866
U1008,132869
U1015,132869
U1037,132869
U1052,132869
U1111,132869
U1131,132869
U1015,132870
U1052,132870
U1102,132870
U1111,132870
U1131,132870
U1027,132872
U1032,132872
U1058,132872
U1062,132872
U1085,132872
U1089,132872
U1095,132872
U1099,132872
U1109,132872
U1114,132872
U1122,132872
U1128,132872
U1006,132875
U1013,132875
U1027,132875
U1047,132875
U1089,132875
U1091,132875
U1096,132875
U1128,132875
U1015,132877
U1025,132877
U1047,132877
U1111,132877
U1006,132884
U1034,132884
U1047,132884
U1091,132884
U1097,132884
U1137,132884
U1058,132885
U1078,132885
U1085,132885
U1098,132885
U1099,132885
U1002,132921
U1013,132921
U1019,132921
U1027,132921
U1029,132921
U1033,132921
U1046,132921
U1049,132921
U1061,132921
U1086,132921
U1089,132921
U1097,132921
U1098,132921
U1112,132921
U1128,132921
U1136,132921
U1138,132921
U1003,132922
U1006,132922
U1029,132922
U1086,132922
U1090,132922
U1138,132922
U1002,132925
U1027,132925
U1090,132925
U1128,132925
U1138,132925
U1003,132937
U1027,132937
U1029,132937
U1086,132937
U1013,132951
U1027,132951
U1033,132951
U1046,132951
U1073,132951
U1086,132951
U1089,132951
U1114,132951
U1128,132951
U1137,132951
U1004,132954
U1006,132954
U1057,132954
U1061,132954
U1073,132954
U1090,132954
U1097,132954
U1112,132954
U1128,132954
U1004,132955
U1059,132955
U1061,132955
U1096,132955
U1097,132955
U1004,132958
U1025,132958
U1061,132958
U1096,132958
U1097,132958
U1136,132958
U1017,134975
U1127,134975
U1133,134975
U1074,134976
U1079,134976
U1093,134976
U1100,134976
U1012,134983
U1017,134983
U1041,134983
U1118,134983
U1133,134983
U1012,134986
U1030,134986
U1035,134986
U1042,134986
U1044,134986
U1079,134986
U1119,134986
U1133,134986
U1044,134987
U1074,134987
U1118,134987
U1127,134987
U1041,134992
U1042,134992
U1118,134992
U1133,134992
U1012,134996
U1020,134996
U1030,134996
U1035,134996
U1042,134996
U1051,134996
U1093,134996
U1100,134996
U1127,134996
U1040,134999
U1066,134999
U1093,134999
U1110,134999
U1121,134999
U1035,135000
U1072,135000
U1100,135000
U1117,135000
U1012,135001
U1041,135001
U1093,135001
U1100,135001
U1118,135001
U1119,135001
U1133,135001
U1066,135011
U1074,135011
U1093,135011
U1040,135013
U1066,135013
U1093,135013
U1110,135013
U1030,135016
U1072,135016
U1117,135016
U1012,135018
U1030,135018
U1035,135018
U1117,135018
U1030,135019
U1040,135019
U1066,135019
U1093,135019
U1121,135019
U1133,135019
U1041,135021
U1042,135021
U1100,135021
U1110,135021
U1118,135021
U1119,135021
U1121,135021
U1127,135021
U1133,135021
U1001,135025
U1007,135025
U1018,135025
U1022,135025
U1036,135025
U1053,135025
U1054,135025
U1055,135025
U1071,135025
U1090,135025
U1092,135025
U1096,135025
U1104,135025
U1116,135025
U1132,135025
U1006,135026
U1046,135026
U1048,135026
U1061,135026
U1084,135026
U1089,135026
U1096,135026
U1097,135026
U1112,135026
U1120,135026
U1134,135026
U1024,135027
U1056,135027
U1076,135027
U1077,135027
